Dataset,#TrainingRelease,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
OPENJPA,15,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,411,11,3175,232,0.9739336492890995,0.6391912908242613,0.8178693428383704,0.7368044686669155,
OPENJPA,16,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,140,317,3351,65,0.3063457330415755,0.6829268292682927,0.7982518552012129,0.3774663841289666,
OPENJPA,17,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE THRESHOLD,0,907,3007,0,0.0,NaN,NaN,0.0,
OPENJPA,1,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,69,3,675,287,0.9583333333333334,0.19382022471910113,0.6670851148453814,0.23365909509108376,
OPENJPA,2,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,49,0,842,334,1.0,0.1279373368146214,0.6918780970336696,0.16782938010763396,
OPENJPA,3,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,45,0,859,400,1.0,0.10112359550561797,0.6760617912126722,0.12908450351471842,
OPENJPA,4,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,97,4,915,372,0.9603960396039604,0.2068230277185501,0.7817248283686495,0.2506152878570752,
OPENJPA,5,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,59,1,1585,534,0.9833333333333333,0.09949409780775717,0.6392682387416029,0.1375736372803088,
OPENJPA,6,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,74,0,1624,520,1.0,0.12457912457912458,0.6737552039276177,0.17245456737116424,
OPENJPA,7,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,398,490,1457,1076,0.44819819819819817,0.2700135685210312,0.48685954594585557,0.019275148107724946,
OPENJPA,8,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,1457,463,379,71,0.7588541666666667,0.9535340314136126,0.7542002959794059,0.4507603374648475,
OPENJPA,9,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,1679,410,616,0,0.803733843944471,1.0,0.8277196117154112,0.6509763096295353,
OPENJPA,10,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,351,2,3414,1504,0.9943342776203966,0.18921832884097034,0.6767046781595409,0.23145247754372322,
OPENJPA,11,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,359,1293,1299,269,0.21731234866828086,0.571656050955414,0.5916416017928757,0.045008931609390894,
OPENJPA,12,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,244,156,2891,460,0.61,0.3465909090909091,0.7733643095294925,0.3541984357322054,
OPENJPA,13,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,288,408,2789,374,0.41379310344827586,0.4350453172205438,0.7568764901385079,0.3012907100641859,
OPENJPA,14,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,75,0,3133,584,1.0,0.11380880121396054,0.6342658091189438,0.1750619673545472,
OPENJPA,15,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,643,2629,557,0,0.1965158924205379,1.0,0.6345742307666024,0.0664304064373973,
OPENJPA,16,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,204,3123,545,1,0.061316501352569885,0.9951219512195122,0.608191478043461,0.017548321340997916,
OPENJPA,17,RANDOM FOREST,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,2600,1314,0,0.0,NaN,NaN,0.0,
OPENJPA,1,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,66,9,669,290,0.88,0.1853932584269663,0.5524510291339365,0.2118219317075161,
OPENJPA,2,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,49,0,842,334,1.0,0.1279373368146214,0.6918780970336696,0.16782938010763396,
OPENJPA,3,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,45,0,859,400,1.0,0.10112359550561797,0.6760029299812952,0.12908450351471842,
OPENJPA,4,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,125,54,865,344,0.6983240223463687,0.26652452025586354,0.7328548459320063,0.2448292737607344,
OPENJPA,5,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,59,1,1585,534,0.9833333333333333,0.09949409780775717,0.6392081641853571,0.1375736372803088,
OPENJPA,6,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,74,0,1624,520,1.0,0.12457912457912458,0.6736370270853029,0.17245456737116424,
OPENJPA,7,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,174,962,985,1300,0.15316901408450703,0.11804613297150611,0.2864032896171893,-0.38682180017426904,
OPENJPA,8,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,1462,807,35,66,0.6443367122080211,0.9568062827225131,0.7221773140490729,-0.002026320861902999,
OPENJPA,9,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,298,16,1010,1381,0.9490445859872612,0.17748659916617035,0.8278005914130173,0.12861716166822662,
OPENJPA,10,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,351,2,3414,1504,0.9943342776203966,0.18921832884097034,0.676704362536849,0.23145247754372322,
OPENJPA,11,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,415,1678,914,213,0.19827998088867654,0.660828025477707,0.4614222104269875,0.007140606951590914,
OPENJPA,12,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,271,267,2780,433,0.5037174721189591,0.3849431818181818,0.7776932694602738,0.32695723767686036,
OPENJPA,13,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,126,134,3063,536,0.4846153846153846,0.1903323262839879,0.6978821251418673,0.1954808047152273,
OPENJPA,14,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,80,5,3128,579,0.9411764705882353,0.12139605462822459,0.6380533815223619,0.1825951252354001,
OPENJPA,15,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,86,5,3181,557,0.945054945054945,0.13374805598755832,0.641567794169476,0.20106554394719034,
OPENJPA,16,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,73,228,3440,132,0.2425249169435216,0.35609756097560974,0.7077080618134426,0.2407238793940952,
OPENJPA,17,NAIVE BAYES,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,255,3659,0,0.0,NaN,NaN,0.0,
OPENJPA,1,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,90,16,662,266,0.8490566037735849,0.25280898876404495,0.6348542474561665,0.2750822899989062,
OPENJPA,2,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,49,0,842,334,1.0,0.1279373368146214,0.6918780970336696,0.16782938010763396,
OPENJPA,3,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,45,0,859,400,1.0,0.10112359550561797,0.6760029299812952,0.12908450351471842,
OPENJPA,4,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,111,14,905,358,0.888,0.23667377398720682,0.6085563941523534,0.2699095899166032,
OPENJPA,5,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,59,1,1585,534,0.9833333333333333,0.09949409780775717,0.6392081641853571,0.1375736372803088,
OPENJPA,6,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,74,0,1624,520,1.0,0.12457912457912458,0.6736370270853029,0.17245456737116424,
OPENJPA,7,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,383,414,1533,1091,0.48055207026348806,0.2598371777476255,0.47083482294369305,0.0499913737986746,
OPENJPA,8,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,1466,474,368,62,0.7556701030927835,0.9594240837696335,0.7346487887229359,0.4454010443043502,
OPENJPA,9,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,298,16,1010,1381,0.9490445859872612,0.17748659916617035,0.8278005914130173,0.12861716166822662,
OPENJPA,10,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,351,2,3414,1504,0.9943342776203966,0.18921832884097034,0.676704362536849,0.23145247754372322,
OPENJPA,11,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,473,1464,1128,155,0.24419204956117707,0.7531847133757962,0.6242422176024219,0.10525282385708706,
OPENJPA,12,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,261,278,2769,443,0.4842300556586271,0.37073863636363635,0.6892693912790524,0.3071820464337745,
OPENJPA,13,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,228,524,2673,434,0.30319148936170215,0.34441087613293053,0.6227021272775554,0.1712754467742275,
OPENJPA,14,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,78,5,3128,581,0.9397590361445783,0.11836115326251896,0.6334574384870634,0.17829506669082595,
OPENJPA,15,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,123,134,3052,520,0.4785992217898833,0.19129082426127528,0.6478459902821344,0.1962486816335101,
OPENJPA,16,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,64,151,3517,141,0.29767441860465116,0.3121951219512195,0.6614483868393755,0.2649277547757251,
OPENJPA,17,IBK,OVERSAMPLING,BEST FIRST,SENSITIVE LEARNING,0,425,3489,0,0.0,NaN,NaN,0.0,
OPENJPA,1,RANDOM FOREST,SMOTE,BEST FIRST,NO,345,3,675,11,0.9913793103448276,0.9691011235955056,0.9991030293990918,0.9698517160946352,
OPENJPA,2,RANDOM FOREST,SMOTE,BEST FIRST,NO,382,176,666,1,0.6845878136200717,0.9973890339425587,0.9903034550337069,0.7010534994629787,
OPENJPA,3,RANDOM FOREST,SMOTE,BEST FIRST,NO,382,0,859,63,1.0,0.8584269662921349,0.9835332435154543,0.8887474472798973,
OPENJPA,4,RANDOM FOREST,SMOTE,BEST FIRST,NO,449,19,900,20,0.9594017094017094,0.9573560767590619,0.9966671384257014,0.9371706601421588,
OPENJPA,5,RANDOM FOREST,SMOTE,BEST FIRST,NO,586,677,909,7,0.4639746634996041,0.9881956155143339,0.9438260368443101,0.4146673651949137,
OPENJPA,6,RANDOM FOREST,SMOTE,BEST FIRST,NO,580,9,1615,14,0.9847198641765704,0.9764309764309764,0.9964163390887529,0.9734876793118251,
OPENJPA,7,RANDOM FOREST,SMOTE,BEST FIRST,NO,630,1166,781,844,0.3507795100222717,0.42740841248303935,0.5306861476341503,-0.16702947117664416,
OPENJPA,8,RANDOM FOREST,SMOTE,BEST FIRST,NO,1489,36,806,39,0.9763934426229508,0.974476439790576,0.9907409278581288,0.9309765028871433,
OPENJPA,9,RANDOM FOREST,SMOTE,BEST FIRST,NO,1435,93,933,244,0.9391361256544503,0.8546754020250149,0.9454727995290987,0.7427742965328419,
OPENJPA,10,RANDOM FOREST,SMOTE,BEST FIRST,NO,1670,9,3407,185,0.9946396664681358,0.9002695417789758,0.9624451605572635,0.9175252027966974,
OPENJPA,11,RANDOM FOREST,SMOTE,BEST FIRST,NO,597,1487,1105,31,0.286468330134357,0.9506369426751592,0.8413688369898561,0.20067844770745905,
OPENJPA,12,RANDOM FOREST,SMOTE,BEST FIRST,NO,608,19,3028,96,0.9696969696969697,0.8636363636363636,0.9829552447265567,0.8950390107463565,
OPENJPA,13,RANDOM FOREST,SMOTE,BEST FIRST,NO,637,60,3137,25,0.9139167862266858,0.9622356495468278,0.9876252944839715,0.9240978879583337,
OPENJPA,14,RANDOM FOREST,SMOTE,BEST FIRST,NO,654,3,3130,5,0.9954337899543378,0.992412746585736,0.9956597907535768,0.9926446520248302,
OPENJPA,15,RANDOM FOREST,SMOTE,BEST FIRST,NO,640,15,3171,3,0.9770992366412213,0.995334370139969,0.9983981727991533,0.9833026141358698,
OPENJPA,16,RANDOM FOREST,SMOTE,BEST FIRST,NO,197,445,3223,8,0.3068535825545171,0.9609756097560975,0.9399027847966593,0.41851299097080036,
OPENJPA,17,RANDOM FOREST,SMOTE,BEST FIRST,NO,0,205,3709,0,0.0,NaN,NaN,0.0,
OPENJPA,1,NAIVE BAYES,SMOTE,BEST FIRST,NO,199,11,667,157,0.9476190476190476,0.5589887640449438,0.7615425408504856,0.6013256097896834,
OPENJPA,2,NAIVE BAYES,SMOTE,BEST FIRST,NO,382,176,666,1,0.6845878136200717,0.9973890339425587,0.9910538752069857,0.7010534994629787,
OPENJPA,3,NAIVE BAYES,SMOTE,BEST FIRST,NO,382,0,859,63,1.0,0.8584269662921349,0.9825234463904985,0.8887474472798973,
OPENJPA,4,NAIVE BAYES,SMOTE,BEST FIRST,NO,149,49,870,320,0.7525252525252525,0.31769722814498935,0.8547125247383477,0.30794301095028614,
OPENJPA,5,NAIVE BAYES,SMOTE,BEST FIRST,NO,586,677,909,7,0.4639746634996041,0.9881956155143339,0.945533642814764,0.4146673651949137,
OPENJPA,6,NAIVE BAYES,SMOTE,BEST FIRST,NO,580,9,1615,14,0.9847198641765704,0.9764309764309764,0.9960400391434874,0.9734876793118251,
OPENJPA,7,NAIVE BAYES,SMOTE,BEST FIRST,NO,170,1011,936,1304,0.14394580863674852,0.11533242876526459,0.3137912134244034,-0.4139223129751354,
OPENJPA,8,NAIVE BAYES,SMOTE,BEST FIRST,NO,1488,825,17,40,0.6433203631647212,0.9738219895287958,0.9452267102759573,-0.0075728309943468046,
OPENJPA,9,NAIVE BAYES,SMOTE,BEST FIRST,NO,1435,93,933,244,0.9391361256544503,0.8546754020250149,0.9416473070041924,0.7427742965328419,
OPENJPA,10,NAIVE BAYES,SMOTE,BEST FIRST,NO,1670,9,3407,185,0.9946396664681358,0.9002695417789758,0.962639978663906,0.9175252027966974,
OPENJPA,11,NAIVE BAYES,SMOTE,BEST FIRST,NO,453,1900,692,175,0.1925201869953251,0.7213375796178344,0.49123804503813795,-0.005727143057555091,
OPENJPA,12,NAIVE BAYES,SMOTE,BEST FIRST,NO,207,132,2915,497,0.6106194690265486,0.2940340909090909,0.9000847517677596,0.3131318630292278,
OPENJPA,13,NAIVE BAYES,SMOTE,BEST FIRST,NO,132,152,3045,530,0.4647887323943662,0.19939577039274925,0.9181006173650335,0.19628668923635803,
OPENJPA,14,NAIVE BAYES,SMOTE,BEST FIRST,NO,14,4,3129,645,0.7777777777777778,0.021244309559939303,0.9969493574446382,0.032417258380317136,
OPENJPA,15,NAIVE BAYES,SMOTE,BEST FIRST,NO,56,154,3032,587,0.26666666666666666,0.08709175738724728,0.9555308069225881,0.05299863788547504,
OPENJPA,16,NAIVE BAYES,SMOTE,BEST FIRST,NO,61,186,3482,144,0.24696356275303644,0.2975609756097561,0.9231361544804106,0.22508345833388868,
OPENJPA,17,NAIVE BAYES,SMOTE,BEST FIRST,NO,0,166,3748,0,0.0,NaN,NaN,0.0,
OPENJPA,1,IBK,SMOTE,BEST FIRST,NO,340,19,659,16,0.947075208913649,0.9550561797752809,0.9604048589705346,0.9251812066106817,
OPENJPA,2,IBK,SMOTE,BEST FIRST,NO,382,176,666,1,0.6845878136200717,0.9973890339425587,0.9910538752069857,0.7010534994629787,
OPENJPA,3,IBK,SMOTE,BEST FIRST,NO,382,0,859,63,1.0,0.8584269662921349,0.9825234463904985,0.8887474472798973,
OPENJPA,4,IBK,SMOTE,BEST FIRST,NO,451,19,900,18,0.9595744680851064,0.9616204690831557,0.9700877703817304,0.9404548785351873,
OPENJPA,5,IBK,SMOTE,BEST FIRST,NO,586,677,909,7,0.4639746634996041,0.9881956155143339,0.945533642814764,0.4146673651949137,
OPENJPA,6,IBK,SMOTE,BEST FIRST,NO,580,9,1615,14,0.9847198641765704,0.9764309764309764,0.9960400391434874,0.9734876793118251,
OPENJPA,7,IBK,SMOTE,BEST FIRST,NO,594,561,1386,880,0.5142857142857142,0.40298507462686567,0.5507559903243274,0.1179501612938146,
OPENJPA,8,IBK,SMOTE,BEST FIRST,NO,1488,28,814,40,0.9815303430079155,0.9738219895287958,0.9663292335625723,0.9375683741744738,
OPENJPA,9,IBK,SMOTE,BEST FIRST,NO,1435,93,933,244,0.9391361256544503,0.8546754020250149,0.9416473070041924,0.7427742965328419,
OPENJPA,10,IBK,SMOTE,BEST FIRST,NO,1670,9,3407,185,0.9946396664681358,0.9002695417789758,0.962639978663906,0.9175252027966974,
OPENJPA,11,IBK,SMOTE,BEST FIRST,NO,606,1467,1125,22,0.29232995658465993,0.964968152866242,0.7487215685696312,0.2131689798297605,
OPENJPA,12,IBK,SMOTE,BEST FIRST,NO,638,90,2957,66,0.8763736263736264,0.90625,0.9326048628308022,0.8653702091474156,
OPENJPA,13,IBK,SMOTE,BEST FIRST,NO,641,120,3077,21,0.8423127463863338,0.9682779456193353,0.9597141674549498,0.8786476092897243,
OPENJPA,14,IBK,SMOTE,BEST FIRST,NO,654,3,3130,5,0.9954337899543378,0.992412746585736,0.9964490297857213,0.9926446520248302,
OPENJPA,15,IBK,SMOTE,BEST FIRST,NO,642,16,3170,1,0.9756838905775076,0.9984447900466563,0.9980486654775608,0.9842593391935516,
OPENJPA,16,IBK,SMOTE,BEST FIRST,NO,203,487,3181,2,0.2942028985507246,0.9902439024390244,0.9418710269436391,0.40507753417299236,
OPENJPA,17,IBK,SMOTE,BEST FIRST,NO,0,210,3704,0,0.0,NaN,NaN,0.0,
OPENJPA,1,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,7,0,678,349,1.0,0.019662921348314606,0.5098314606741573,0.025629256017150923,
OPENJPA,2,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,202,0,842,181,1.0,0.5274151436031331,0.7637075718015666,0.6053964010941585,
OPENJPA,3,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,209,0,859,236,1.0,0.4696629213483146,0.7348314606741573,0.5384804575843649,
OPENJPA,4,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,47,0,919,422,1.0,0.10021321961620469,0.5501066098081023,0.1285272614198017,
OPENJPA,5,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,240,3,1583,353,0.9876543209876543,0.40472175379426645,0.7014151013611938,0.49413021391036926,
OPENJPA,6,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,325,7,1617,269,0.9789156626506024,0.5471380471380471,0.7714138511552304,0.6311023157042205,
OPENJPA,7,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,122,3,1944,1352,0.976,0.08276797829036635,0.5406135731205298,0.09138638475686146,
OPENJPA,8,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,229,5,837,1299,0.9786324786324786,0.149869109947644,0.5719654338336795,0.10701344992943905,
OPENJPA,9,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,0,0,1026,1679,NaN,0.0,0.5,0.0,
OPENJPA,10,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,0,0,3416,1855,NaN,0.0,0.5,0.0,
OPENJPA,11,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,167,121,2471,461,0.5798611111111112,0.2659235668789809,0.6096207340567744,0.2758150577789867,
OPENJPA,12,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,126,6,3041,578,0.9545454545454546,0.17897727272727273,0.5885040613718412,0.25742411812961447,
OPENJPA,13,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,84,16,3181,578,0.84,0.1268882175226586,0.5609417628120018,0.18371900726383644,
OPENJPA,14,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,108,2,3131,551,0.9818181818181818,0.1638846737481032,0.5816231539822546,0.24326072113712108,
OPENJPA,15,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,108,2,3184,535,0.9818181818181818,0.16796267496111975,0.5836674642853308,0.25005826513243024,
OPENJPA,16,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,40,66,3602,165,0.37735849056603776,0.1951219512195122,0.5885642471473788,0.22943164034406985,
OPENJPA,17,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,0,40,3874,0,0.0,NaN,NaN,0.0,
OPENJPA,1,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,47,9,669,309,0.8392857142857143,0.13202247191011235,0.5593740678134632,0.14845546646777308,
OPENJPA,2,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,1,0,842,382,1.0,0.0026109660574412533,0.5013054830287206,0.0035857710472410997,
OPENJPA,3,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,1,0,859,444,1.0,0.0022471910112359553,0.501123595505618,0.0029585289326220223,
OPENJPA,4,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,101,33,886,368,0.753731343283582,0.21535181236673773,0.5897216080332056,0.21747517124250623,
OPENJPA,5,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,1,0,1586,592,1.0,0.0016863406408094434,0.5008431703204047,0.0024529439967831607,
OPENJPA,6,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,1,0,1624,593,1.0,0.0016835016835016834,0.5008417508417509,0.0024633642821280475,
OPENJPA,7,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,132,829,1118,1342,0.13735691987513007,0.08955223880597014,0.33188449125711966,-0.35107266422138034,
OPENJPA,8,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,1475,811,31,53,0.6452318460192475,0.9653141361256544,0.5010656191317109,0.0026709994915163023,
OPENJPA,9,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,0,0,1026,1679,NaN,0.0,0.5,0.0,
OPENJPA,10,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,0,0,3416,1855,NaN,0.0,0.5,0.0,
OPENJPA,11,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,339,1432,1160,289,0.19141727837380013,0.5398089171974523,0.49366989069749156,-0.00749326776724035,
OPENJPA,12,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,145,79,2968,559,0.6473214285714286,0.2059659090909091,0.590019383820151,0.2440022795507617,
OPENJPA,13,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,108,102,3095,554,0.5142857142857142,0.16314199395770393,0.5656185415518892,0.17994899916035223,
OPENJPA,14,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,7,2,3131,652,0.7777777777777778,0.010622154779969651,0.5049918944981878,0.016351776182237432,
OPENJPA,15,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,56,154,3032,587,0.26666666666666666,0.08709175738724728,0.5193776426609809,0.05299863788547504,
OPENJPA,16,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,56,185,3483,149,0.23236514522821577,0.2731707317073171,0.6113672633454796,0.20568383615343233,
OPENJPA,17,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,0,130,3784,0,0.0,NaN,NaN,0.0,
OPENJPA,1,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,340,19,659,16,0.947075208913649,0.9550561797752809,0.963516290477611,0.9251812066106817,
OPENJPA,2,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,355,0,842,28,1.0,0.9268929503916449,0.9634464751958225,0.9457381509839903,
OPENJPA,3,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,382,0,859,63,1.0,0.8584269662921349,0.9292134831460674,0.8887474472798973,
OPENJPA,4,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,451,19,900,18,0.9595744680851064,0.9616204690831557,0.9704729113642111,0.9404548785351873,
OPENJPA,5,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,463,6,1580,130,0.9872068230277186,0.7807757166947723,0.8884963072755072,0.8314181301852704,
OPENJPA,6,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,580,9,1615,14,0.9847198641765704,0.9764309764309764,0.9854445522548971,0.9734876793118251,
OPENJPA,7,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,594,560,1387,880,0.5147313691507799,0.40298507462686567,0.5576815460448145,0.11848766622837739,
OPENJPA,8,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,1487,28,814,41,0.9815181518151815,0.9731675392670157,0.9699566912487098,0.9366670926814532,
OPENJPA,9,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,1435,93,933,244,0.9391361256544503,0.8546754020250149,0.8820160635856069,0.7427742965328419,
OPENJPA,10,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,1670,9,3407,185,0.9946396664681358,0.9002695417789758,0.948817440678715,0.9175252027966974,
OPENJPA,11,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,604,1443,1149,24,0.2950659501709819,0.9617834394904459,0.7025352382637414,0.21824327410587865,
OPENJPA,12,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,638,90,2957,66,0.8763736263736264,0.90625,0.9383563751230719,0.8653702091474156,
OPENJPA,13,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,640,120,3077,22,0.8421052631578947,0.9667673716012085,0.9646160911806481,0.8777178194158873,
OPENJPA,14,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,654,3,3130,5,0.9954337899543378,0.992412746585736,0.9957275989551725,0.9926446520248302,
OPENJPA,15,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,642,16,3170,1,0.9756838905775076,0.9984447900466563,0.9967114094614952,0.9842593391935516,
OPENJPA,16,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,203,449,3219,2,0.3113496932515337,0.9902439024390244,0.933916934861824,0.42764940899607806,
OPENJPA,17,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,0,210,3704,0,0.0,NaN,NaN,0.0,
OPENJPA,1,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE LEARNING,35,0,678,321,1.0,0.09831460674157304,0.8393013986941102,0.12510082398899247,
OPENJPA,2,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE LEARNING,49,0,842,334,1.0,0.1279373368146214,0.830490315858673,0.16782938010763396,
OPENJPA,3,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE LEARNING,45,0,859,400,1.0,0.10112359550561797,0.8401028109508051,0.12908450351471842,
OPENJPA,4,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE LEARNING,39,1,918,430,0.975,0.08315565031982942,0.8901478152529749,0.10575031540931462,
OPENJPA,5,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE LEARNING,59,1,1585,534,0.9833333333333333,0.09949409780775717,0.7431063117624918,0.1375736372803088,
OPENJPA,6,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE LEARNING,74,0,1624,520,1.0,0.12457912457912458,0.877288898840623,0.17245456737116424,
